Date,Product,Quantity,Region
2024-07-27,Watch,12,South
2025-07-26,Jacket,6,South
2025-10-18,Jacket,19,East
2024-01-09,Jacket,14,East
2025-05-30,Pants,5,North
2025-03-04,Hat,7,East
2024-03-31,Hat,2,West
2024-08-09,Shirt,5,North
2024-10-02,Pants,7,East
2025-11-22,Jacket,1,East
2024-08-02,Shirt,10,South
2025-11-12,Watch,2,South
2024-12-25,Hat,14,West
2025-04-23,Watch,18,North
2024-10-12,Bag,6,South
2024-04-27,Watch,13,North
2025-02-13,Watch,17,East
2024-05-17,Shirt,13,South
2024-06-11,Shirt,9,East
2024-03-24,Jacket,19,South
2024-08-30,Bag,6,North
2024-09-11,Pants,6,East
2025-01-24,Jacket,18,East
2025-07-14,Pants,19,North
2024-02-22,Jacket,11,East
2025-02-17,Watch,15,South
2025-02-22,Bag,6,North
2025-10-18,Bag,4,South
2025-04-30,Bag,12,East
2025-09-20,Shirt,14,South
2025-02-09,Watch,16,East
2024-06-03,Hat,5,East
2024-11-06,Hat,10,North
2024-11-22,Watch,9,South
2024-05-17,Shirt,12,North
2025-06-10,Watch,20,East
2024-03-02,Hat,13,South
2024-04-27,Bag,6,East
2024-12-13,Shoes,8,South
2025-08-28,Watch,2,East
2025-06-06,Bag,20,North
2025-03-29,Shirt,19,East
2025-11-04,Jacket,14,North
2024-09-30,Hat,2,East
2025-04-04,Bag,16,West
2025-08-06,Jacket,10,South
2025-03-28,Pants,15,West
2024-02-27,Bag,9,South
2025-01-11,Pants,14,South
2025-01-18,Pants,17,West
2024-06-01,Pants,17,East
2025-09-17,Bag,8,East
2024-12-07,Shirt,17,North
2025-06-28,Watch,10,East
2024-06-09,Jacket,3,South
2024-02-19,Shirt,3,West
2024-06-28,Watch,6,East
2024-07-22,Pants,8,East
2024-03-20,Bag,11,East
2024-11-11,Shirt,11,South
2025-07-15,Bag,4,North
2025-10-30,Hat,17,West
2024-05-15,Shoes,17,West
2024-12-09,Watch,15,North
2024-11-29,Hat,4,South
2024-05-02,Shoes,18,West
2024-09-24,Pants,5,East
2024-05-27,Shirt,4,East
2024-09-23,Bag,18,South
2025-05-04,Shirt,13,East
2024-02-03,Jacket,1,East
2024-02-06,Hat,11,North
2024-10-24,Bag,2,West
2025-11-23,Jacket,16,North
2024-01-14,Jacket,12,West
2025-04-26,Shirt,4,East
2024-02-13,Shirt,12,East
2025-04-26,Pants,13,South
2024-04-19,Watch,15,South
2025-09-02,Hat,10,North
2025-10-07,Bag,4,North
2025-02-02,Hat,19,North
2024-01-15,Pants,14,South
2024-01-09,Pants,19,East
2024-03-01,Hat,2,North
2025-02-27,Shoes,4,North
2024-09-09,Hat,19,North
2025-04-21,Hat,7,North
2024-02-22,Shoes,18,West
2025-12-27,Shirt,12,North
2024-09-23,Jacket,13,South
2025-01-28,Shirt,19,South
2024-03-04,Shoes,9,East
2025-06-25,Shoes,12,North
2025-10-17,Bag,10,North
2024-02-27,Shirt,4,North
2025-05-26,Jacket,4,West
2025-05-11,Hat,20,East
2024-04-27,Watch,13,South
2025-11-05,Shirt,3,West
2025-09-05,Jacket,5,North
2024-07-30,Bag,16,West
2024-06-19,Shoes,18,South
2024-08-17,Jacket,10,West
2025-03-22,Hat,9,South
2024-12-06,Hat,19,North
2025-02-19,Shoes,15,East
2024-09-09,Hat,15,North
2025-08-05,Bag,16,West
2024-05-02,Watch,1,West
2025-04-13,Jacket,19,North
2025-01-10,Shoes,3,East
2024-02-18,Shirt,19,South
2025-10-31,Jacket,15,South
2024-12-05,Hat,20,North
2024-08-19,Jacket,1,North
2025-07-28,Shirt,11,South
2025-09-27,Jacket,9,North
2025-02-13,Shirt,4,West
2024-11-26,Pants,17,West
2025-04-04,Jacket,15,West
2024-07-09,Watch,13,South
2024-02-23,Hat,11,South
2024-05-08,Hat,6,North
2025-05-30,Bag,3,South
2025-03-27,Pants,10,South
2025-06-15,Shoes,17,East
2024-03-26,Hat,15,South
2024-04-07,Jacket,18,North
2025-06-17,Jacket,8,North
2025-05-18,Pants,13,South
2025-12-01,Bag,17,West
2024-05-10,Bag,9,South
2025-05-17,Jacket,15,South
2024-05-25,Hat,3,North
2025-09-17,Bag,14,East
2024-10-20,Shirt,2,West
2025-08-15,Shoes,20,North
2024-06-21,Watch,20,North
2024-02-19,Pants,6,West
2025-04-24,Hat,12,South
2024-10-26,Hat,3,East
2025-04-03,Hat,10,West
2025-11-28,Watch,20,South
2025-12-04,Hat,18,East
2024-01-15,Bag,8,West
2025-06-18,Shoes,9,West
2024-01-27,Shoes,16,West
2024-03-19,Bag,11,South
2024-06-18,Bag,2,East
2025-06-11,Shirt,2,North
2025-03-15,Shoes,2,West
2024-09-14,Watch,3,North
2024-09-18,Shirt,18,East
2024-02-08,Hat,17,South
2024-05-15,Jacket,2,East
2025-03-19,Bag,4,West
2025-05-03,Pants,17,South
2024-01-19,Jacket,14,North
2025-11-02,Shirt,17,East
2025-02-18,Bag,18,South
2024-02-18,Hat,14,North
2025-07-18,Bag,19,North
2024-04-02,Pants,19,South
2025-03-04,Shirt,15,North
2024-03-09,Jacket,16,East
2025-02-26,Watch,9,West
2025-09-04,Shirt,19,North
2025-06-06,Jacket,3,South
2024-03-29,Watch,3,North
2024-01-04,Shoes,14,South
2025-01-16,Jacket,3,North
2025-12-21,Shoes,2,North
2025-12-05,Watch,1,East
2025-01-19,Shoes,2,East
2025-08-17,Hat,15,East
2025-04-20,Shirt,11,East
2025-12-27,Pants,14,South
2025-01-15,Shirt,10,West
2025-12-05,Bag,6,West
2024-11-15,Shoes,6,North
2024-10-29,Pants,11,East
2025-06-20,Shirt,2,East
2025-09-27,Bag,5,South
2024-03-18,Pants,6,West
2025-12-01,Pants,4,North
2024-02-03,Hat,17,East
2025-01-02,Hat,5,East
2024-11-15,Shoes,1,North
2025-10-09,Shirt,5,North
2025-12-10,Shirt,9,North
2024-04-28,Shoes,10,West
2025-01-09,Watch,5,South
2024-08-13,Bag,3,East
2025-01-21,Hat,1,East
2024-07-21,Bag,8,West
2024-03-24,Hat,11,West
2025-04-30,Watch,2,West
2025-11-20,Shoes,4,North
2024-11-03,Shirt,20,East
2025-10-23,Shoes,11,West
2025-07-26,Shoes,18,North
2024-10-24,Pants,5,North
2024-04-17,Jacket,16,North
2025-07-24,Bag,4,South
2025-02-12,Shirt,3,South
2025-11-19,Jacket,10,South
2025-04-26,Shirt,15,West
2025-04-08,Jacket,2,East
2024-02-18,Hat,5,North
2025-06-30,Shirt,8,West
2024-01-17,Hat,18,East
2024-08-10,Hat,5,East
2024-11-28,Pants,19,South
2024-12-05,Pants,2,South
2025-01-30,Watch,6,West
2024-08-24,Watch,8,South
2024-09-18,Pants,8,South
2024-06-10,Shoes,2,West
2024-08-17,Watch,13,North
2024-12-29,Pants,11,West
2025-04-09,Bag,8,East
2025-12-21,Pants,12,West
2025-09-06,Shirt,4,East
2025-10-09,Shirt,9,North
2025-06-26,Shirt,4,East
2025-08-14,Shoes,13,North
2025-01-16,Hat,7,East
2024-06-14,Watch,2,East
2024-12-11,Pants,3,South
2024-03-20,Shirt,7,West
2024-08-03,Shoes,19,West
2025-06-14,Shirt,11,South
2025-04-16,Shirt,19,West
2024-02-26,Pants,10,West
2024-10-21,Watch,19,North
2024-09-17,Jacket,14,South
2024-01-12,Shoes,9,South
2025-10-13,Shirt,1,West
2025-06-21,Shoes,9,West
2025-01-03,Pants,4,East
2025-05-07,Hat,15,South
2025-09-27,Bag,2,South
2025-11-09,Hat,14,North
2024-06-26,Jacket,1,North
2024-08-17,Shoes,15,East
2025-01-07,Jacket,10,South
2025-02-17,Shoes,10,South
2025-11-23,Bag,14,North
2024-02-04,Watch,13,North
2025-08-28,Pants,5,South
2025-01-09,Hat,1,North
2024-12-28,Pants,3,South
2025-01-26,Jacket,3,North
2025-12-25,Hat,14,East
2025-10-17,Shoes,1,East
2024-03-28,Jacket,8,East
2025-12-02,Shirt,1,West
2025-04-17,Bag,5,East
2025-04-02,Pants,17,West
2024-10-22,Pants,17,South
2024-10-26,Hat,6,North
2024-09-18,Bag,12,South
2024-04-13,Hat,15,West
2025-03-06,Pants,10,East
2024-07-05,Bag,2,South
2024-01-18,Pants,2,North
2024-04-21,Bag,16,East
2024-08-13,Watch,18,North
2024-09-27,Watch,18,South
2024-09-07,Shoes,18,South
2025-12-24,Bag,11,South
2024-09-24,Bag,15,South
2025-09-25,Shirt,18,West
2025-10-22,Jacket,20,North
2025-06-09,Watch,20,South
2025-02-21,Shirt,4,North
2024-08-29,Hat,1,West
2024-10-17,Bag,16,South
2024-01-24,Hat,3,West
2025-01-04,Shoes,12,East
2024-12-19,Shoes,18,South
2025-07-17,Hat,9,South
2025-08-20,Pants,12,North
2024-03-31,Hat,9,East
2025-10-04,Watch,7,East
2025-03-26,Shirt,16,North
2025-02-11,Shirt,1,South
2024-11-22,Watch,1,West
2025-04-15,Hat,16,South
2025-12-11,Bag,15,North
2025-03-10,Shirt,4,East
2025-03-11,Pants,13,East
2025-07-18,Pants,10,East
2024-07-07,Shoes,3,South
2025-10-01,Jacket,11,North
2024-07-30,Shirt,10,North
2024-04-08,Shirt,7,South
2024-11-29,Watch,10,West
2024-06-05,Shoes,16,North
2024-08-31,Shirt,4,North
2024-07-30,Watch,7,South
2025-10-28,Bag,6,North
2024-05-17,Watch,12,South
2025-02-28,Jacket,12,West
2024-06-30,Pants,1,North
2024-07-23,Shirt,17,West
2025-05-26,Pants,8,West
2025-04-18,Shoes,11,East
2025-02-25,Hat,5,South
2024-12-02,Shoes,7,West
2025-06-02,Watch,7,East
2024-12-06,Jacket,6,South
2024-05-25,Bag,13,South
2024-10-04,Pants,13,West
2024-12-03,Watch,16,South
2025-11-13,Shoes,9,South
2024-07-15,Shirt,16,East
2024-11-09,Shirt,18,West
2024-05-04,Watch,16,West
2025-04-07,Jacket,3,East
2024-09-11,Hat,20,South
2025-06-17,Hat,12,East
2024-05-12,Jacket,18,South
2024-06-18,Hat,1,South
2024-10-12,Pants,8,East
2025-03-13,Jacket,1,East
2025-10-18,Jacket,20,South
2025-01-09,Hat,8,East
2024-11-11,Shirt,6,North
2025-11-13,Watch,16,North
2024-08-15,Watch,5,East
2025-06-26,Hat,18,East
2024-07-21,Watch,13,East
2025-08-17,Hat,20,North
2024-03-17,Bag,13,West
2024-08-16,Shirt,15,East
2025-09-22,Jacket,4,North
2024-05-17,Watch,7,South
2025-07-25,Shirt,18,North
2025-03-03,Hat,19,West
2024-05-28,Hat,19,South
2024-01-02,Watch,15,East
2024-11-06,Shirt,2,North
2025-10-10,Shoes,13,South
2024-08-20,Watch,9,North
2025-05-19,Pants,17,South
2024-02-23,Hat,18,West
2024-10-16,Jacket,10,North
2025-10-20,Watch,18,North
2025-11-20,Shoes,18,South
2025-10-29,Watch,17,West
2024-12-07,Bag,1,East
2025-02-06,Shoes,1,North
2025-05-08,Jacket,15,West
2024-08-24,Shirt,10,East
2025-12-20,Bag,11,West
2024-08-15,Pants,20,West
2024-08-13,Pants,19,West
2025-03-09,Jacket,12,North
2025-12-26,Pants,12,East
2024-03-15,Hat,6,West
2025-06-25,Shirt,3,South
2025-01-04,Shirt,3,East
2024-10-25,Jacket,15,North
2024-12-31,Shirt,19,East
2025-05-29,Pants,7,South
2025-07-08,Bag,19,North
2025-06-05,Shoes,14,South
2024-11-29,Pants,17,North
2024-03-17,Pants,8,West
2024-07-11,Shoes,20,East
2024-11-02,Hat,1,North
2025-05-24,Watch,18,West
2024-06-27,Hat,18,North
2024-12-26,Shirt,14,South
2025-09-17,Bag,9,North
2024-03-17,Jacket,2,South
2024-10-01,Watch,8,East
2024-02-07,Shirt,14,East
2024-12-22,Shoes,20,North
2024-10-04,Jacket,12,East
2025-08-14,Watch,1,North
2025-07-14,Shoes,1,South
2025-07-15,Bag,18,West
2024-05-07,Jacket,19,North
2024-01-22,Pants,16,North
2024-04-27,Jacket,13,North
2025-08-11,Watch,1,East
2024-08-15,Shoes,10,East
2024-07-09,Watch,17,East
2025-07-02,Hat,16,West
2024-02-07,Pants,1,East
2025-07-15,Jacket,13,South
2025-05-03,Jacket,8,East
2024-09-07,Jacket,19,South
2024-02-27,Shoes,16,North
2025-06-21,Bag,2,East
2025-12-27,Shirt,20,West
2024-06-26,Pants,20,West
2024-12-28,Jacket,17,North
2025-12-24,Pants,11,North
2024-04-04,Watch,13,West
2025-02-20,Jacket,7,North
2024-01-21,Shirt,6,South
2024-04-28,Jacket,19,North
2024-01-17,Bag,8,East
2025-10-16,Pants,5,East
2024-06-08,Pants,2,East
2025-03-29,Watch,11,South
2025-03-25,Watch,6,North
2025-04-14,Shirt,14,North
2024-11-23,Shirt,8,West
2024-11-18,Hat,19,South
2025-11-15,Watch,4,East
2024-12-07,Shirt,11,South
2025-04-19,Pants,11,South
2025-03-08,Pants,10,South
2025-04-18,Pants,7,North
2025-05-21,Hat,1,North
2025-04-16,Bag,17,East
2024-10-27,Jacket,5,East
2025-08-10,Pants,12,North
2025-11-28,Shirt,4,East
2024-12-02,Shoes,5,East
2024-07-01,Shoes,7,West
2025-05-20,Pants,11,East
2024-12-20,Hat,4,East
2025-11-18,Hat,13,South
2025-05-07,Bag,19,South
2024-09-30,Shirt,2,South
2024-07-08,Shirt,4,West
2024-11-14,Watch,1,West
2024-06-25,Hat,20,West
2025-05-27,Bag,5,North
2025-10-20,Pants,19,East
2024-09-05,Shirt,10,East
2024-02-16,Bag,20,North
2024-12-06,Shirt,16,North
2025-09-13,Shirt,1,South
2025-08-19,Jacket,15,North
2025-07-22,Shirt,13,North
2025-02-19,Shoes,6,South
2025-08-18,Hat,14,West
2025-07-23,Pants,15,North
2024-04-11,Jacket,16,South
2025-05-11,Bag,13,South
2025-04-08,Bag,10,West
2025-02-21,Hat,2,North
2024-05-28,Pants,8,East
2024-07-17,Pants,9,East
2025-05-02,Hat,9,North
2025-06-10,Jacket,8,West
2025-07-14,Shirt,18,West
2025-10-20,Jacket,11,East
2024-05-17,Watch,3,South
2025-03-30,Jacket,7,East
2024-04-07,Hat,13,East
2025-09-12,Watch,3,North
2024-11-15,Jacket,9,North
2024-11-22,Pants,7,West
2024-08-06,Pants,8,North
2024-11-06,Hat,9,East
2025-04-18,Hat,3,North
2025-05-17,Jacket,3,North
2025-05-16,Pants,6,West
2024-08-24,Shirt,2,East
2025-10-21,Pants,12,West
2025-01-08,Watch,5,North
2024-02-12,Shirt,1,South
2025-04-03,Shoes,2,North
2025-06-19,Shoes,8,West
2024-12-11,Bag,2,North
2024-04-16,Hat,5,North
2025-11-07,Bag,8,West
2024-05-31,Shirt,11,West
2025-04-21,Watch,20,East
2024-02-09,Shoes,14,South
2024-08-22,Hat,3,South
2025-02-09,Watch,4,North
2025-03-13,Shoes,10,West
2024-12-18,Shoes,15,West
2024-09-26,Jacket,14,North
2024-04-08,Hat,2,East
2024-06-23,Shoes,6,South
2025-09-06,Watch,8,South
2024-10-02,Watch,12,North
2024-07-20,Hat,8,East
2025-02-24,Shirt,7,West
2025-04-11,Shirt,14,South
2025-04-17,Shirt,18,South
2025-04-14,Pants,14,North
2025-11-23,Shoes,19,East
2025-02-06,Pants,3,East
2025-03-16,Shoes,8,North
2024-03-20,Pants,19,North
2025-06-21,Pants,15,West
2025-05-26,Watch,17,North
2025-02-19,Shoes,7,South
2024-04-05,Bag,13,East
2025-04-09,Hat,17,North
2025-09-18,Watch,19,North
2024-07-04,Shoes,4,East
2025-10-20,Shoes,12,East
2025-08-24,Hat,8,North
2025-02-10,Shirt,5,West
2025-07-22,Jacket,13,West
2024-03-25,Watch,8,South
2024-12-18,Pants,18,East
2024-06-21,Pants,17,South
2024-05-21,Jacket,2,East
2025-05-19,Bag,4,East
2024-04-04,Watch,2,North
2025-01-22,Hat,17,North
2024-07-08,Shoes,5,South
2024-08-23,Watch,14,South
2024-03-21,Watch,4,West
2024-09-08,Watch,19,East
2024-09-21,Shirt,9,South
2025-07-28,Shoes,20,West
2024-08-13,Shirt,11,East
2024-07-09,Watch,7,North
2024-02-08,Watch,5,South
2024-10-15,Shoes,2,West
2024-01-22,Watch,12,South
2024-02-26,Shirt,18,South
2024-04-28,Shirt,17,West
2024-08-18,Bag,1,North
2025-08-07,Jacket,17,West
2025-04-27,Jacket,3,South
2024-04-26,Shirt,13,East
2025-06-12,Hat,10,West
2025-10-17,Jacket,2,East
2025-08-25,Bag,18,South
2024-04-07,Bag,2,East
2024-12-18,Jacket,2,East
2024-05-28,Shoes,12,West
2025-02-11,Jacket,15,South
2025-01-30,Shirt,18,East
2024-06-18,Shoes,19,West
2025-12-21,Shoes,15,South
2024-01-06,Pants,2,East
2024-06-09,Shoes,12,South
2024-10-19,Jacket,13,North
2024-11-28,Hat,15,East
2025-04-16,Watch,5,North
2025-10-07,Pants,19,North
2025-02-09,Bag,3,North
2024-05-12,Bag,12,South
2025-11-09,Hat,11,South
2024-10-27,Watch,3,West
2025-08-04,Hat,8,South
2025-03-31,Shirt,11,West
2025-01-15,Jacket,7,West
2024-10-28,Pants,4,West
2025-11-10,Watch,17,North
2024-01-30,Jacket,10,South
2024-09-04,Shirt,5,West
2024-03-29,Jacket,3,South
2024-05-20,Bag,10,South
2025-08-07,Pants,19,West
2025-03-31,Bag,9,East
2024-03-09,Watch,9,West
2024-05-07,Jacket,8,North
2025-01-28,Jacket,8,East
2024-04-02,Shirt,6,South
2024-03-31,Hat,2,West
2025-05-15,Shoes,4,East
2024-11-11,Pants,17,South
2025-08-28,Watch,7,East
2024-09-04,Shoes,4,East
2024-12-29,Shoes,3,West
2024-05-03,Shoes,7,North
2024-10-03,Watch,18,South
2025-06-06,Hat,1,South
2024-04-15,Bag,1,East
2024-02-04,Shoes,4,West
2024-10-02,Hat,2,South
2025-11-03,Shirt,8,East
2025-05-26,Jacket,4,West
2025-07-09,Pants,13,West
2024-04-11,Hat,2,South
2025-05-17,Watch,18,South
2025-12-02,Shoes,7,South
2025-10-25,Jacket,5,North
2024-09-11,Watch,4,West
2025-02-13,Jacket,2,South
2025-09-23,Bag,2,West
2024-10-10,Hat,8,East
2024-01-26,Watch,11,South
2024-08-12,Bag,16,East
2025-12-25,Shirt,15,West
2025-08-15,Shoes,2,East
2024-06-04,Shirt,7,North
2025-06-25,Pants,5,East
2024-03-13,Pants,20,East
2024-10-21,Shirt,2,East
2024-11-05,Hat,13,West
2025-10-17,Bag,1,East
2024-07-18,Watch,4,South
2025-01-03,Jacket,5,North
2025-10-13,Watch,8,West
2025-07-07,Hat,9,South
2024-02-14,Bag,11,North
2025-03-31,Hat,9,South
2024-01-29,Pants,8,North
2025-01-29,Pants,12,West
2024-10-29,Bag,13,East
2025-10-03,Hat,10,North
2025-02-24,Bag,12,South
2025-04-27,Watch,7,East
2024-02-14,Pants,17,North
2025-05-06,Hat,12,North
2025-06-03,Jacket,5,West
2025-02-20,Hat,9,West
2024-11-01,Hat,3,South
2025-11-21,Pants,17,North
2025-11-12,Bag,11,West
2024-09-26,Bag,20,East
2025-06-11,Pants,14,East
2024-04-17,Watch,10,South
2025-09-16,Hat,7,West
2025-11-19,Pants,17,West
2024-04-03,Jacket,4,South
2024-07-21,Hat,19,South
2025-01-10,Shirt,3,East
2025-05-31,Hat,20,South
2024-07-12,Pants,3,North
2025-11-28,Jacket,9,East
2024-04-03,Watch,15,North
2025-05-14,Hat,5,West
2025-09-12,Bag,9,North
2024-04-12,Jacket,14,North
2025-02-13,Shirt,7,East
2024-06-21,Shirt,14,East
2024-03-22,Shirt,15,North
2025-03-07,Watch,5,South
2025-10-25,Pants,14,North
2024-07-06,Watch,3,South
2025-03-13,Jacket,16,South
2025-10-23,Shirt,20,East
2025-06-25,Pants,8,North
2025-01-23,Hat,19,East
2025-10-26,Jacket,10,West
2024-09-05,Jacket,3,East
2025-08-14,Shirt,7,South
2024-09-04,Shoes,13,South
2024-02-15,Jacket,10,East
2024-06-18,Bag,5,North
2024-03-09,Watch,12,East
2025-10-25,Shoes,17,South
2024-11-30,Bag,14,South
2024-02-15,Watch,4,West
2025-07-18,Hat,14,West
2024-07-24,Watch,3,East
2025-11-16,Pants,15,North
2025-12-01,Hat,2,East
2024-01-31,Jacket,1,South
2024-07-25,Hat,11,South
2025-03-25,Pants,14,South
2025-12-06,Shirt,6,West
2025-12-22,Jacket,9,West
2025-02-05,Pants,6,East
2024-04-03,Bag,18,North
2024-11-15,Bag,3,West
2025-10-17,Jacket,7,West
2025-01-07,Shirt,20,South
2024-07-30,Bag,2,East
2025-08-10,Shirt,10,South
2024-01-15,Shirt,7,South
2024-11-26,Jacket,1,North
2024-01-15,Shoes,2,South
2025-06-20,Jacket,12,West
2024-10-15,Pants,7,South
2024-03-16,Shoes,19,North
2025-01-07,Shirt,15,West
2025-01-01,Pants,10,North
2024-11-16,Watch,14,South
2024-03-18,Shirt,17,North
2025-12-02,Shirt,18,South
2025-11-28,Shirt,9,South
2024-09-16,Jacket,7,North
2025-11-12,Shoes,5,North
2024-04-11,Pants,9,North
2024-01-17,Shoes,3,East
2024-06-17,Pants,4,East
2024-11-18,Watch,15,West
2024-05-06,Shirt,3,North
2024-10-03,Bag,11,East
2025-10-07,Pants,17,South
2024-02-24,Hat,11,East
2024-01-14,Jacket,15,West
2024-11-11,Watch,17,West
2025-12-29,Pants,9,North
2024-04-29,Jacket,10,West
2024-04-29,Hat,19,South
2025-06-29,Pants,12,South
2025-01-20,Pants,2,West
2025-09-01,Bag,15,West
2024-12-27,Shoes,17,West
2024-02-27,Watch,13,West
2025-10-22,Hat,7,South
2025-03-07,Bag,15,South
2025-07-23,Shoes,12,East
2024-11-27,Shoes,4,East
2025-02-20,Shoes,2,East
2024-07-07,Shoes,8,North
2024-06-15,Watch,3,South
2025-08-18,Bag,8,North
2024-06-08,Jacket,6,South
2024-05-12,Shoes,2,West
2025-08-02,Shoes,17,West
2024-10-19,Jacket,10,East
2025-09-08,Jacket,19,North
2025-10-27,Shirt,13,East
2025-05-07,Bag,13,West
2025-03-01,Shoes,18,South
2025-05-12,Watch,11,North
2024-06-05,Watch,6,North
2025-08-21,Bag,16,North
2024-09-21,Bag,15,West
2024-02-18,Hat,6,East
2024-10-31,Jacket,11,East
2024-12-23,Watch,11,East
2024-07-15,Bag,15,West
2025-09-05,Watch,2,North
2025-10-23,Bag,3,North
2025-11-24,Hat,10,North
2025-12-28,Bag,19,East
2024-04-12,Bag,5,East
2025-12-05,Jacket,15,South
2024-01-25,Bag,11,West
2024-04-04,Watch,5,North
2024-09-06,Jacket,6,South
2024-07-13,Hat,20,West
2024-10-10,Pants,19,West
2025-10-22,Pants,14,East
2025-06-07,Jacket,9,West
2025-02-20,Shirt,14,East
2024-02-09,Watch,11,West
2025-07-12,Hat,17,East
2024-07-27,Shoes,16,South
2025-03-25,Hat,19,West
2024-10-25,Bag,15,West
2024-08-24,Jacket,7,North
2025-07-21,Jacket,14,West
2025-04-30,Watch,2,South
2025-10-11,Hat,18,South
2025-12-16,Pants,10,South
2025-07-18,Pants,2,North
2024-10-23,Jacket,14,South
2024-03-07,Shirt,20,East
2024-11-05,Jacket,6,South
2024-08-08,Bag,16,West
2024-06-09,Hat,8,South
2025-07-16,Pants,20,East
2025-11-18,Hat,13,South
2024-05-24,Jacket,3,East
2024-08-04,Shoes,7,West
2024-06-13,Watch,13,South
2024-09-06,Shoes,4,West
2025-07-26,Watch,17,East
2024-11-29,Shoes,14,West
2024-11-07,Hat,12,East
2025-12-19,Shoes,19,South
2025-07-08,Shirt,4,South
2024-12-11,Jacket,10,North
2024-03-23,Watch,8,West
2024-04-11,Hat,19,South
2025-03-17,Bag,1,South
2024-07-10,Shoes,5,North
2025-03-29,Watch,1,West
2024-09-22,Shirt,12,North
2024-02-22,Jacket,2,West
2025-06-20,Shirt,11,West
2025-02-18,Shoes,17,East
2024-02-27,Bag,2,South
2024-09-03,Jacket,1,East
2024-10-28,Hat,2,North
2024-05-14,Watch,2,West
2024-05-25,Shoes,19,South
2025-02-25,Watch,19,West
2025-11-13,Watch,12,East
2025-10-03,Hat,12,West
2024-01-20,Bag,12,North
2024-12-20,Pants,5,East
2025-01-20,Shoes,4,East
2024-08-06,Shoes,18,West
2024-02-12,Pants,8,South
2024-08-28,Hat,6,East
2024-05-15,Pants,1,East
2024-02-18,Shoes,11,East
2025-05-06,Shoes,6,West
2025-11-23,Watch,9,West
2025-09-23,Jacket,1,South
2025-11-16,Shoes,2,North
2024-11-15,Watch,8,South
2024-06-30,Jacket,6,East
2025-10-17,Shoes,13,South
2025-04-24,Bag,2,North
2024-10-31,Watch,7,East
2025-12-30,Watch,1,North
2024-10-07,Bag,9,West
2024-01-29,Watch,10,West
2025-09-09,Shoes,7,East
2024-07-31,Hat,10,East
2025-04-19,Hat,6,West
2025-09-10,Jacket,7,West
2025-12-17,Pants,10,West
2024-09-12,Shirt,6,West
2024-09-15,Jacket,7,North
2024-11-28,Pants,2,East
2025-12-15,Jacket,7,South
2025-07-10,Hat,11,South
2024-12-30,Shoes,1,North
2024-10-21,Pants,14,South
2025-09-10,Hat,7,South
2024-04-16,Watch,6,East
2024-05-19,Hat,9,West
2025-11-30,Hat,20,East
2025-11-04,Hat,6,South
2024-02-12,Bag,4,East
2025-12-16,Hat,15,South
2024-12-25,Jacket,17,North
2024-10-02,Hat,5,South
2024-10-07,Watch,5,West
2025-06-08,Shoes,4,North
2024-06-16,Bag,1,East
2025-12-30,Shirt,12,North
2025-07-28,Jacket,11,West
2024-10-19,Pants,1,West
2024-04-11,Shirt,16,West
2024-12-26,Shirt,5,West
2025-01-24,Watch,17,North
2025-03-30,Jacket,17,East
2024-09-07,Hat,20,East
2025-06-25,Bag,13,North
2024-06-06,Pants,7,East
2025-03-01,Jacket,12,West
2025-08-29,Watch,13,West
2024-06-15,Watch,5,North
2025-11-05,Shoes,4,North
2025-03-05,Shoes,6,West
2024-02-24,Jacket,3,North
2025-06-04,Jacket,17,North
2024-05-02,Pants,2,South
2025-09-10,Jacket,14,West
2024-02-15,Bag,18,South
2025-11-02,Shirt,8,West
2025-11-26,Hat,7,North
2024-07-29,Jacket,9,East
2024-11-05,Jacket,14,West
2024-04-26,Hat,15,East
2024-01-19,Pants,1,North
2025-02-20,Bag,19,West
2025-10-09,Hat,12,East
2025-01-26,Bag,11,North
2025-11-22,Bag,6,West
2024-04-17,Shirt,19,West
2025-06-15,Jacket,4,West
2024-03-22,Watch,11,West
2025-04-12,Pants,2,West
2025-09-06,Pants,12,East
2025-07-30,Shoes,18,South
2024-08-15,Shirt,16,South
2025-09-19,Watch,15,North
2024-11-19,Hat,1,East
2024-03-18,Hat,20,East
2025-02-09,Shirt,2,North
2024-04-26,Shirt,9,North
2025-02-08,Shirt,17,West
2024-09-30,Hat,13,West
2025-01-17,Bag,1,South
2025-10-29,Hat,10,North
2025-06-25,Jacket,6,North
2024-11-13,Shirt,18,West
2025-05-03,Shoes,13,West
2024-05-16,Hat,8,South
2025-02-06,Shoes,20,North
2025-05-22,Bag,10,East
2024-11-16,Watch,12,North
2025-02-22,Jacket,9,South
2025-11-24,Hat,11,East
2024-01-26,Shoes,13,North
2025-11-26,Shirt,6,North
2024-07-21,Pants,6,East
2024-04-02,Pants,3,East
2025-07-15,Bag,14,East
2025-03-30,Shirt,18,West
2024-12-30,Jacket,10,East
2024-08-25,Shirt,12,South
2025-03-27,Jacket,12,South
2025-01-31,Shirt,16,East
2024-10-25,Watch,14,East
2024-07-10,Shoes,20,North
2025-03-22,Pants,6,South
2025-01-09,Pants,2,South
2025-02-16,Bag,17,East
2025-10-28,Pants,15,North
2025-10-21,Shirt,20,South
2024-04-02,Watch,16,North
2024-01-14,Watch,8,North
2024-11-09,Jacket,13,South
2025-06-03,Shoes,1,South
2024-06-22,Pants,6,South
2024-05-20,Pants,10,North
